choice_time,element,entry,entry_name,id_x,index,league,pick,player_first_name,player_last_name,round,seconds_to_pick,was_auto,id_y,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,element_type,team,position_points_rank,pick_order,position_pick_order,points_vs_position_pick,points_vs_position_pick_rank,all_players_position_points_rank,all_players_points_vs_position_pick,all_players_points_vs_position_pick_rank
2024-08-13T19:50:07.337468Z,587,325685.0,TAA very much,3320895.0,60.0,48142.0,6.0,James,Mason,7.0,,False,587,1,2,100,2,210.2,14,1,48.2,133.2,586,0,0,0,0,0,139.0,2,6,1.27,1.67,2.94,13.11,2024-08-05T12:08:11.352741Z,,,450070,96,0,,,2,Crysencio,2.2,False,,,,,1.9,Summerville,,a,27,Summerville,221,91,68,53,104,66,130,73,,,,,,,,,,,3,19,37.0,60.0,25.0,-12.0,35.0,96.0,-71.0,38.0
,,,,,,,,,,,,,588,0,0,124,2,47.9,16,0,20.7,136.8,821,0,0,0,0,0,21.0,4,11,0.14,0.12,0.26,15.77,2024-08-07T11:59:21.597759Z,,,197024,334,0,,,0,Guido,0.5,False,,,,,1.5,Rodríguez,,a,21,G.Rodríguez,213,87,264,164,297,163,271,136,,,,,,,,,,,3,19,,,,,,120.0,,
2024-08-13T19:36:52.279815Z,589,184585.0,Easy Three Points,3320862.0,27.0,48142.0,9.0,Jonathan,Ako,3.0,,False,589,0,1,31,0,3.6,3,1,10.2,35.8,74,0,0,0,0,0,62.0,0,0,0.67,0.09,0.76,1.73,2024-08-07T11:59:23.358193Z,100.0,100.0,91889,38,0,,,0,Niclas,1.5,False,,2024-09-11T12:30:07.323344Z,,,2.2,Füllkrug,,a,9,Füllkrug,361,36,395,44,210,35,340,36,,,,,,,,,,,4,19,24.0,27.0,9.0,-15.0,26.0,38.0,-29.0,26.0
,,,,,,,,,,,,,590,0,0,10,0,0.0,1,0,0.3,1.0,10,0,0,0,0,0,2.0,0,0,0.00,0.00,0.00,0.48,2024-08-09T16:17:50.007820Z,,,538207,335,0,,,0,William,0.2,False,,,,,1.0,Osula,,a,4,Osula,464,47,675,70,401,48,466,48,,,,,,,,,,,4,15,,,,,,44.0,,
2024-08-13T20:07:36.213854Z,591,184679.0,Kernowfornia United,3320943.0,108.0,48142.0,9.0,Scott,Renfree-Tuck,12.0,,False,591,0,0,72,1,24.3,15,0,17.9,141.2,650,0,0,0,0,0,14.0,0,7,0.10,0.02,0.12,12.06,2024-08-12T12:24:27.965677Z,100.0,75.0,462116,585,0,,,1,Jean-Clair,0.5,False,,2024-12-03T11:00:08.140652Z,,,1.5,Todibo,,a,16,Todibo,209,80,316,101,319,104,292,94,,,,,,,,,,,2,19,36.0,108.0,33.0,-3.0,28.0,85.0,-52.0,34.0
,,,,,,,,,,,,,592,0,0,11,0,7.9,7,0,5.1,40.0,352,0,0,0,0,0,2.0,1,5,0.00,0.04,0.04,6.95,2024-08-14T12:11:30.742232Z,0.0,0.0,436893,586,0,,,0,Julián,0.0,False,Hamstring injury - Unknown return date,2024-11-21T11:30:08.788295Z,,,1.0,Araujo Zúñiga,,i,8,J.Araujo,354,125,375,122,388,138,390,132,,,,,,,,,,,2,3,,,,,,119.0,,
,,,,,,,,,,,,,593,0,3,168,3,32.5,17,1,44.4,244.2,1058,0,0,0,0,0,164.0,2,12,1.19,0.03,1.22,19.62,2024-08-14T12:11:31.917530Z,,,209365,341,0,,,1,Matthijs,2.2,False,,,,,2.7,de Ligt,,a,40,De Ligt,100,36,294,89,91,7,139,34,,,,,,,,,,,2,14,,,,,,25.0,,
,,,,,,,,,,,,,594,1,4,206,4,97.6,13,0,41.5,266.6,1081,0,0,0,0,0,52.0,1,13,0.22,0.96,1.18,19.22,2024-08-14T12:11:32.229687Z,100.0,100.0,230001,584,0,,,1,Noussair,2.6,False,,2024-10-27T22:30:07.983672Z,,,2.9,Mazraoui,,a,44,Mazraoui,80,28,176,40,226,67,154,41,,,,,,,,,,,2,14,,,,,,20.0,,
,,,,,,,,,,,,,595,0,0,5,0,0.4,2,0,0.6,3.2,15,0,0,0,0,0,2.0,1,0,0.00,0.00,0.00,0.80,2024-08-15T22:50:34.353558Z,100.0,75.0,499169,588,0,,,0,Myles,0.0,False,,2024-12-03T15:00:08.736469Z,,,0.5,Lewis-Skelly,,a,1,Lewis-Skelly,448,214,431,222,390,205,453,217,,,,,,,,,,,3,1,,,,,,224.0,,
,,,,,,,,,,,,,596,0,0,6,0,17.8,5,0,5.1,31.8,213,0,0,0,0,0,2.0,1,3,0.00,0.11,0.11,2.13,2024-08-15T22:50:34.370838Z,,,515597,675,0,,,0,Lamare,0.0,False,,,,,0.7,Bogarde,,a,2,Bogarde,365,131,334,107,382,132,388,130,,,,,,,,,,,2,2,,,,,,143.0,,
,,,,,,,,,,,,,597,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-15T22:50:34.390233Z,,,444172,674,0,,,0,Will,0.0,False,,,,,0.0,Dennis,,a,0,Dennis,505,55,485,34,449,24,507,55,,,,,,,,,,,1,3,,,,,,66.0,,
,,,,,,,,,,,,,598,0,0,5,0,0.1,0,0,0.3,2.6,3,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-15T22:50:34.704409Z,,,591357,587,0,,,0,Ryan,0.0,False,,,,,1.0,Trevitt,,a,1,Trevitt,454,219,443,226,623,280,464,223,,,,,,,,,,,3,4,,,,,,225.0,,
,,,,,,,,,,,,,599,0,0,12,0,22.7,3,0,4.9,14.6,63,0,0,0,0,0,12.0,0,0,0.00,0.03,0.03,1.26,2024-08-15T22:50:36.384241Z,100.0,100.0,513433,181,0,,,0,Brajan,0.2,False,,2024-11-30T01:00:08.395710Z,,,1.0,Gruda,,a,5,Gruda,407,191,322,181,328,180,393,190,,,,,,,,,,,3,5,,,,,,195.0,,
,,,,,,,,,,,,,600,0,0,106,4,197.3,7,0,41.8,124.6,724,0,0,0,0,0,94.0,2,8,0.74,0.92,1.66,11.26,2024-08-15T22:50:37.477681Z,100.0,100.0,509416,338,0,,,3,Yasin,2.0,False,,2024-12-03T12:30:09.025260Z,,,1.8,Ayari,,a,22,Ayari,234,99,78,61,153,96,150,88,,,,,,,,,,,3,5,,,,,,114.0,,
,,,,,,,,,,,,,601,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-15T22:50:38.664988Z,0.0,0.0,513834,337,0,,,0,Andrew,0.0,False,Loaned to Stoke City,2024-08-20T12:19:09.002604Z,,,0.0,Moran,,u,0,Moran,677,306,673,306,670,304,677,306,,,,,,,,,,,3,5,,,,,,293.0,,
,,,,,,,,,,,,,602,0,0,2,0,0.1,0,0,0.2,0.0,2,0,0,0,0,0,2.0,1,0,0.00,0.00,0.00,0.00,2024-08-15T22:50:38.992690Z,,,609873,583,0,,,0,Harrison,0.0,False,,,,,0.5,Armstrong,,a,1,Armstrong,646,286,444,227,393,207,468,225,,,,,,,,,,,3,8,,,,,,226.0,,
,,,,,,,,,,,,,603,0,0,3,0,0.6,0,0,0.6,5.2,10,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.06,2024-08-15T22:50:39.326543Z,,,577725,582,0,,,0,Josh,0.2,False,,,,,1.0,King,,a,1,King,438,209,426,219,619,277,454,218,,,,,,,,,,,3,9,,,,,,227.0,,
,,,,,,,,,,,,,604,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-15T22:50:39.670495Z,,,573062,581,0,,,0,Martial,0.0,False,,,,,0.0,Godo,,a,0,Godo,635,279,631,283,615,276,637,281,,,,,,,,,,,3,9,,,,,,294.0,,
,,,,,,,,,,,,,605,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-15T22:50:40.012896Z,,,532534,580,0,,,0,Will,0.0,False,,,,,0.0,Alves,,a,0,Alves,624,270,620,274,604,267,626,272,,,,,,,,,,,3,11,,,,,,295.0,,
,,,,,,,,,,,,,606,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-15T22:50:41.103145Z,100.0,100.0,472769,336,0,,,0,Nico,0.0,False,,2024-11-13T15:30:08.718593Z,,,0.0,O'Reilly,,a,0,O’Reilly,662,297,656,297,652,295,662,297,,,,,,,,,,,3,13,,,,,,296.0,,
,,,,,,,,,,,,,607,2,0,89,1,103.3,9,0,26.8,68.0,472,0,0,0,0,0,95.0,2,3,0.52,1.52,2.04,7.33,2024-08-15T22:50:43.115228Z,100.0,100.0,510500,97,0,,,1,João Pedro,2.2,False,,2024-11-01T10:30:06.942890Z,,,1.6,Ferreira Silva,,a,22,Jota Silva,310,145,170,112,150,93,239,121,,,,,,,,,,,3,16,,,,,,115.0,,
,,,,,,,,,,,,,608,0,3,111,1,189.6,19,1,45.3,127.8,836,0,0,0,0,0,135.0,5,9,1.03,0.92,1.95,21.06,2024-08-15T22:50:43.472537Z,100.0,100.0,496661,577,0,,,2,Tyler,1.2,False,,2024-11-30T01:00:08.409547Z,,,1.9,Dibling,,a,26,Dibling,228,96,85,66,109,69,138,81,,,,,,,,,,,3,17,,,,,,103.0,,
,,,,,,,,,,,,,609,0,0,3,0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-15T22:50:43.842873Z,100.0,100.0,552427,576,0,,,0,Will,0.2,False,,2024-09-13T15:00:07.321230Z,,,1.0,Lankshear,,a,1,Lankshear,633,55,629,55,613,55,635,55,,,,,,,,,,,4,18,,,,,,51.0,,
,,,,,,,,,,,,,610,0,0,12,0,2.5,1,0,1.0,1.8,82,0,0,0,0,0,7.0,0,1,0.04,0.03,0.07,0.94,2024-08-15T22:50:44.195788Z,0.0,0.0,499721,575,0,,,0,Mikey,0.0,False,Illness - Expected back 04 Jan,2024-11-07T09:00:08.150966Z,,,1.2,Moore,,i,5,Moore,460,221,403,209,352,190,445,213,,,,,,,,,,,3,18,,,,,,196.0,,
,,,,,,,,,,,,,611,0,2,116,2,61.5,11,3,42.6,159.2,743,0,0,0,0,0,211.0,2,10,2.89,0.39,3.28,17.88,2024-08-16T13:12:44.864313Z,,,172453,98,0,,,2,Sam,3.0,False,,,,,2.9,Szmodics,,a,40,Szmodics,188,74,232,144,61,37,143,83,,,,,,,,,,,3,10,,,,,,49.0,,
,,,,,,,,,,,,,612,0,0,12,1,40.5,1,0,9.2,10.0,160,0,0,0,0,0,42.0,0,2,0.42,0.08,0.50,1.63,2024-08-16T13:12:46.739237Z,0.0,0.0,550839,178,0,,,0,Wilson,0.0,False,Hamstring injury - Unknown return date,2024-10-30T12:00:07.631102Z,,,2.0,Odobert,,i,6,Odobert,419,199,283,171,249,139,348,173,,,,,,,,,,,3,18,,,,,,190.0,,
,,,,,,,,,,,,,613,0,0,12,0,12.6,1,0,2.9,14.2,45,0,0,0,0,0,2.0,0,0,0.00,0.01,0.01,1.03,2024-08-16T22:08:28.108391Z,,,490881,590,0,,,0,Toby,0.0,False,,,,,1.0,Collyer,,a,1,Collyer,408,192,351,197,389,204,410,197,,,,,,,,,,,3,14,,,,,,228.0,,
,,,,,,,,,,,,,614,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-17T19:38:13.876882Z,0.0,0.0,472739,677,0,,,0,Carl,0.0,False,Loaned to Hull City,2024-08-31T06:28:38.039682Z,,,0.0,Rushworth,,u,0,Rushworth,514,60,494,39,458,29,516,60,,,,,,,,,,,1,5,,,,,,67.0,,
,,,,,,,,,,,,,615,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-17T19:38:14.285967Z,0.0,0.0,491557,591,0,,,0,Jenson,0.0,False,Season long loan to Chesterfield,2024-09-01T09:13:11.888586Z,,,0.0,Metcalfe,,u,0,Metcalfe,608,255,604,259,588,252,610,257,,,,,,,,,,,3,8,,,,,,297.0,,
,,,,,,,,,,,,,616,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-19T22:16:41.205422Z,0.0,0.0,501770,678,0,,,0,Ben,0.0,False,Loaned to Oxford United,2024-08-31T06:22:31.067773Z,,,0.0,Nelson,,u,0,Nelson,521,186,501,184,466,170,523,186,,,,,,,,,,,2,11,,,,,,208.0,,
,,,,,,,,,,,,,617,4,10,225,5,138.2,16,4,73.1,194.6,1029,0,1,0,0,0,403.0,0,13,5.74,0.70,6.44,12.13,2024-08-20T12:08:38.131971Z,,,444102,99,0,,,2,Francisco Evanilson,4.5,False,,,,,4.5,de Lima Barbosa,,a,63,Evanilson,151,19,131,13,18,10,48,14,,,,,,,,,,,4,3,,,,,,11.0,,
,,,,,,,,,,,,,618,4,1,139,4,149.9,15,2,52.2,161.0,852,0,0,0,0,0,221.0,2,11,2.58,1.00,3.58,17.31,2024-08-20T12:08:39.841067Z,100.0,100.0,463067,180,0,,,2,Georginio,2.5,False,,2024-10-12T11:00:07.563830Z,,,3.6,Rutter,,a,50,Georginio,186,73,123,89,57,36,109,64,,,,,,,,,,,3,5,,,,,,29.0,,
,,,,,,,,,,,,,619,0,0,59,0,52.6,10,0,9.4,34.0,472,0,0,0,0,0,8.0,2,6,0.08,0.18,0.26,13.01,2024-08-20T12:08:40.114023Z,100.0,100.0,454667,589,0,,,1,Jens,1.6,False,,2024-10-04T00:00:05.976169Z,,,1.4,Cajuste,,a,13,Cajuste,362,168,255,158,349,189,347,172,,,,,,,,,,,3,10,,,,,,150.0,,
,,,,,,,,,,,,,620,0,0,62,0,85.5,2,1,20.0,65.6,140,0,0,0,0,0,50.0,0,0,0.79,0.30,1.09,1.01,2024-08-20T12:08:41.586162Z,,,502222,179,0,,,0,Ramón,0.8,False,,,,,1.5,Sosa,,a,15,Sosa,315,149,191,122,230,126,277,141,,,,,,,,,,,3,16,,,,,,144.0,,
,,,,,,,,,,,,,621,1,0,71,1,76.4,2,1,26.2,77.4,293,0,0,0,0,0,110.0,2,2,1.85,0.30,2.15,4.31,2024-08-22T12:08:30.080720Z,,,428399,41,0,,,1,João,1.8,False,,,,,2.0,Félix Sequeira,,a,18,João Félix,293,135,206,131,135,87,244,122,,,,,,,,,,,3,6,,,,,,130.0,,
,,,,,,,,,,,,,622,0,2,127,1,134.9,12,0,29.7,150.0,791,0,0,0,0,0,13.0,1,8,0.08,0.26,0.34,11.82,2024-08-22T12:08:31.250131Z,,,207189,340,0,,,4,Sander,1.8,False,,,,,1.8,Berge,,a,22,Berge,199,79,135,95,323,176,219,112,,,,,,,,,,,3,9,,,,,,116.0,,
,,,,,,,,,,,,,623,1,0,179,2,198.6,22,1,56.0,193.6,1056,0,0,0,0,0,167.0,3,12,1.57,1.06,2.63,28.41,2024-08-22T12:08:32.290950Z,,,551226,339,0,,,2,Mateus Gonçalo,3.2,False,,,,,2.4,Espanha Fernandes,,a,33,M.Fernandes,152,56,76,60,88,55,94,57,,,,,,,,,,,3,17,,,,,,73.0,,
,,,,,,,,,,,,,624,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-23T16:00:52.378550Z,,,40349,684,0,,,0,Asmir,0.0,False,,,,,0.0,Begovic,,a,0,Begovic,479,41,457,18,418,8,481,41,,,,,,,,,,,1,8,,,,,,68.0,,
,,,,,,,,,,,,,625,1,0,168,2,345.4,16,0,60.7,131.6,950,0,0,0,0,0,131.0,1,11,1.55,1.59,3.13,17.71,2024-08-23T16:00:54.806221Z,,,59859,42,0,,,2,Ilkay,1.8,False,,,,,2.0,Gündogan,,a,28,Gündogan,223,93,25,21,117,77,81,50,,,,,,,,,,,3,13,,,,,,89.0,,
,,,,,,,,,,,,,626,0,0,0,0,0.3,4,0,1.6,15.4,90,0,0,0,0,0,0.0,0,1,0.00,0.00,0.00,2.43,2024-08-24T19:43:18.153444Z,,,496178,685,0,,,0,Roman,0.0,False,,,,,0.0,Dixon,,a,0,Dixon,405,145,433,155,462,166,436,151,,,,,,,,,,,2,8,,,,,,209.0,,
,,,,,,,,,,,,,627,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-24T19:43:19.252224Z,0.0,0.0,476369,395,0,,,0,Issa,0.0,False,Loaned to Benfica,2024-09-05T10:37:05.659734Z,,,0.0,Kaboré,,u,0,Kaboré,603,228,598,228,581,223,605,228,,,,,,,,,,,2,13,,,,,,210.0,,
,,,,,,,,,,,,,628,0,0,59,2,83.7,8,1,24.0,116.4,385,0,0,0,0,0,40.0,1,5,0.44,0.31,0.75,9.44,2024-08-28T11:56:05.602081Z,25.0,25.0,231416,371,0,,,0,Ferdi,0.0,False,Toe Injury - 25% chance of playing,2024-11-10T01:30:09.967684Z,,,3.2,Kadioglu,,d,19,F.Kadıoğlu,238,90,196,48,251,73,257,83,,,,,,,,,,,2,5,,,,,,79.0,,
,,,,,,,,,,,,,629,0,2,52,0,62.2,6,1,16.5,53.6,217,1,0,0,0,0,49.0,1,2,0.69,0.68,1.37,3.75,2024-08-28T11:56:07.908498Z,100.0,100.0,219249,104,0,,,1,Matt,0.8,False,,2024-08-28T16:30:04.729425Z,,,2.2,O'Riley,,a,11,O'Riley,334,158,231,143,233,128,304,152,,,,,,,,,,,3,5,,,,,,158.0,,
,,,,,,,,,,,,,630,0,1,95,1,9.5,20,0,40.6,301.2,1052,0,0,0,0,0,95.0,3,12,0.60,0.14,0.74,24.81,2024-08-28T11:56:07.929245Z,100.0,100.0,216616,680,0,,,1,Dara,1.4,False,,2024-10-18T17:30:07.558521Z,,,1.6,O'Shea,,a,19,O'Shea,56,19,369,118,148,24,163,45,,,,,,,,,,,2,10,,,,,,80.0,,
,,,,,,,,,,,,,631,1,0,82,0,101.8,13,0,25.0,79.8,479,0,0,0,0,0,70.0,1,4,0.72,0.59,1.31,11.83,2024-08-28T11:56:09.996244Z,,,443261,103,0,,,1,Jack,1.2,False,,,,,1.5,Clarke,,a,19,J.Clarke,289,134,172,113,196,117,249,124,,,,,,,,,,,3,10,,,,,,126.0,,
,,,,,,,,,,,,,632,0,0,29,0,30.2,3,0,6.4,22.8,237,0,0,0,0,0,12.0,0,3,0.00,0.05,0.05,2.36,2024-08-28T12:22:13.730707Z,0.0,0.0,229164,182,0,,,0,Chiedozie,0.0,False,Achilles injury - Expected back 01 Jun,2024-10-26T20:00:08.138345Z,,,1.4,Ogbene,,i,7,Ogbene,385,182,300,177,325,177,375,184,,,,,,,,,,,3,10,,,,,,183.0,,
,,,,,,,,,,,,,633,0,1,68,1,58.3,5,1,23.7,104.2,403,0,0,0,0,0,77.0,1,4,1.13,0.33,1.46,3.91,2024-08-28T17:11:36.783902Z,100.0,100.0,195384,77,0,,,1,Mikel,1.2,False,,2024-11-30T22:00:08.239353Z,,,2.2,Merino,,a,18,Merino,257,112,242,151,184,111,259,127,,,,,,,,,,,3,1,,,,,,131.0,,
,,,,,,,,,,,,,634,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-30T12:05:36.983421Z,0.0,0.0,626464,184,0,,,0,Gustavo,0.0,False,Lack of match fitness - Unknown return date,2024-09-12T15:00:06.996116Z,,,0.0,Nunes Fernandes Gomes,,i,0,G.Nunes,666,299,660,299,656,297,666,299,,,,,,,,,,,3,4,,,,,,298.0,,
,,,,,,,,,,,,,635,1,3,93,1,138.7,10,1,26.1,94.8,428,0,0,0,0,0,29.0,0,5,0.19,0.88,1.07,11.11,2024-08-30T12:05:39.040325Z,,,513527,183,0,,,2,Bilal,3.8,False,,,,,2.6,El Khannouss,,a,26,El Khannouss,273,123,130,92,280,154,245,123,,,,,,,,,,,3,11,,,,,,104.0,,
,,,,,,,,,,,,,636,0,0,-1,0,0.9,0,0,1.6,0.2,18,0,0,0,0,0,15.0,0,0,0.16,0.08,0.24,0.55,2024-08-30T12:05:41.468381Z,75.0,75.0,223541,25,0,,,0,Federico,0.0,False,Lack of match fitness - 75% chance of playing,2024-10-02T00:30:05.860798Z,,,1.0,Chiesa,,d,1,Chiesa,469,225,423,217,317,174,439,210,,,,,,,,,,,3,12,,,,,,229.0,,
,,,,,,,,,,,,,637,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-30T12:05:41.493150Z,75.0,75.0,560248,679,0,,,0,Bastien,0.0,False,Lack of match fitness - 75% chance of playing,2024-09-15T23:00:06.387765Z,,,0.0,Meupiyou,,d,0,Meupiyou,535,198,515,196,481,183,537,198,,,,,,,,,,,2,20,,,,,,211.0,,
,,,,,,,,,,,,,638,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-31T19:50:52.364154Z,,,498046,373,0,,,0,Salah-Eddine,0.0,False,,,,,0.0,Oulad M'hand,,a,0,Oulad M'hand,614,261,610,265,594,258,616,263,,,,,,,,,,,3,1,,,,,,299.0,,
,,,,,,,,,,,,,639,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-31T19:50:53.433327Z,,,551221,372,0,,,0,Tommy,0.0,False,,,,,0.0,Setford,,a,0,Setford,632,72,628,64,612,59,634,72,,,,,,,,,,,1,1,,,,,,69.0,,
,,,,,,,,,,,,,640,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-31T19:50:53.459999Z,,,514287,683,0,,,0,Sil,0.0,False,,,,,0.0,Swinkels,,a,0,Swinkels,524,188,504,186,469,172,526,188,,,,,,,,,,,2,2,,,,,,212.0,,
,,,,,,,,,,,,,641,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-31T19:50:53.490181Z,,,516159,682,0,,,0,Oliwier,0.0,False,,,,,0.0,Zych,,a,0,Zych,527,64,507,43,472,33,529,64,,,,,,,,,,,1,2,,,,,,70.0,,
,,,,,,,,,,,,,642,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-08-31T19:50:53.521689Z,100.0,100.0,518438,681,0,,,0,Kaelan,0.0,False,,2024-11-30T22:00:08.284898Z,,,0.0,Casey,,a,0,Casey,529,192,509,190,474,176,531,192,,,,,,,,,,,2,19,,,,,,213.0,,
,,,,,,,,,,,,,643,0,0,141,0,62.3,21,0,19.5,122.0,684,0,0,0,0,0,12.0,2,9,0.07,0.11,0.18,14.32,2024-08-31T19:50:54.987936Z,,,509291,185,0,,,2,André,2.0,False,,,,,1.5,Trindade da Costa Neto,,a,16,André,236,100,229,142,327,179,282,142,,,,,,,,,,,3,20,,,,,,139.0,,
,,,,,,,,,,,,,644,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-09-01T18:20:00.891934Z,25.0,25.0,574398,347,0,,,0,Franco,0.0,False,Hamstring injury - 25% chance of playing,2024-11-13T09:30:08.263810Z,,,0.0,Umeh-Chibueze,,d,0,Umeh-Chibueze,574,235,568,239,547,231,576,237,,,,,,,,,,,3,7,,,,,,300.0,,
,,,,,,,,,,,,,645,0,1,55,0,59.0,2,1,15.7,67.4,203,0,0,0,0,0,29.0,0,2,0.45,0.28,0.73,4.46,2024-09-01T18:20:02.064413Z,,,489706,346,0,,,1,Justin,2.8,False,,,,,2.6,Devenny,,a,13,Devenny,311,146,240,149,278,153,310,155,,,,,,,,,,,3,7,,,,,,151.0,,
,,,,,,,,,,,,,646,0,0,4,0,10.6,0,0,1.5,4.0,4,0,0,0,0,0,1.0,0,0,0.02,0.01,0.03,0.00,2024-09-01T18:20:03.107717Z,,,579075,344,0,,,0,Asher,0.0,False,,,,,1.0,Agbinone,,a,2,Agbinone,447,213,360,202,404,216,440,211,,,,,,,,,,,3,7,,,,,,214.0,,
,,,,,,,,,,,,,647,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-09-01T18:20:04.119854Z,,,530318,343,0,,,0,Kaden,0.0,False,,,,,0.0,Rodney,,a,0,Rodney,621,268,617,272,601,265,623,270,,,,,,,,,,,3,7,,,,,,301.0,,
,,,,,,,,,,,,,648,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-09-01T18:20:05.220072Z,,,575034,342,0,,,0,Ethan,0.0,False,,,,,0.0,Wheatley,,a,0,Wheatley,637,57,633,57,617,57,639,57,,,,,,,,,,,4,14,,,,,,73.0,,
,,,,,,,,,,,,,649,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2024-09-02T13:57:01.014762Z,,,499717,686,0,,,0,Jayden,0.0,False,,,,,0.0,Meghoma,,a,0,Meghoma,520,185,500,183,465,169,522,185,,,,,,,,,,,2,4,,,,,,214.0,,
,,,,,,,,,,,,,650,1,2,153,3,40.7,15,1,37.3,254.0,1080,0,0,0,0,0,78.0,3,12,1.26,0.41,1.67,16.01,2024-09-02T13:57:02.385533Z,,,437499,348,0,,,7,Maxence,4.5,False,,,,,3.2,Lacroix,,a,38,Lacroix,92,33,280,80,179,37,179,49,,,,,,,,,,,2,7,,,,,,28.0,,
,,,,,,,,,,,,,651,0,0,96,2,66.2,4,1,20.6,97.8,582,0,0,0,0,0,42.0,1,6,0.39,0.49,0.88,6.60,2024-09-02T13:57:04.347108Z,,,179519,188,0,,,0,Orel,3.0,False,,,,,2.0,Mangala,,a,22,Mangala,267,120,222,138,248,138,274,138,,,,,,,,,,,3,8,,,,,,117.0,,
,,,,,,,,,,,,,652,0,0,79,1,80.7,8,0,17.9,95.0,500,0,0,0,0,0,6.0,3,5,0.01,0.35,0.36,8.41,2024-09-02T13:57:06.196254Z,100.0,100.0,232112,187,0,,,2,Manuel,1.6,False,,2024-10-16T15:00:07.568257Z,,,1.3,Ugarte,,a,13,Ugarte,272,122,198,126,366,197,293,147,,,,,,,,,,,3,14,,,,,,152.0,,
,,,,,,,,,,,,,653,0,0,32,0,3.2,1,0,5.7,53.8,144,0,0,0,0,0,0.0,0,0,0.00,0.01,0.01,2.30,2024-09-02T13:57:07.477837Z,,,485047,345,0,,,1,Felipe,0.6,False,,,,,1.0,Rodrigues da Silva,,a,8,Morato,333,115,397,137,583,224,385,128,,,,,,,,,,,2,16,,,,,,120.0,,
